OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Quantity,UnitPrice,OrderStatus
14028,2024-03-20,1734,Suzanne Cantrell,111,Desk Organizer,5,425.25,Shipped
14029,2025-03-13,2764,Kayla Brown PhD,206,Tablet Case,10,435.25,Pending
14030,2024-02-13,1120,Bryan Anderson,386,USB Cable,5,375.16,Pending
14031,2024-03-31,2969,Christopher Krause,439,Pen Set,1,334.86,Shipped
14032,2025-06-15,3767,Jasmine Webster,126,Headphones,3,329.99,Cancelled
14033,2025-05-15,1156,Carolyn Smith,105,Desk Lamp,7,161.96,Cancelled
14034,2023-12-15,2764,Toni Mccullough,439,Pen Set,1,83.95,Pending
14035,2024-02-11,3121,Mary Peters,484,Fitness Band,5,219.63,Pending
14036,2023-12-21,1497,Laura Johnson,173,USB Cable,3,91.64,Pending
14037,2024-10-22,2351,Mallory Torres,592,Laptop Stand,6,429.65,Cancelled
14038,2023-07-21,1172,Dr. Thomas Arnold,274,Desk Lamp,6,466.82,Cancelled
14039,2024-12-13,1273,Lauren Cohen,350,Notebook,4,478.73,Cancelled
14040,2025-04-18,1087,Robert Cobb,180,Desk Lamp,2,466.23,Cancelled
14041,2024-08-20,4891,David Evans,411,USB Cable,8,273.91,Pending
14042,2024-09-13,4603,Andrew Carter,116,Coffee Maker,2,249.44,Pending
14043,2025-03-02,3661,Angela Howard,171,Mouse,2,279.53,Pending
14044,2024-10-03,2314,Meredith Garcia,475,Monitor,2,67.83,Cancelled
14045,2025-06-18,2808,Jonathan Medina,151,Headphones,9,60.91,Cancelled
14046,2023-10-07,4403,Joe Banks,280,Coffee Maker,8,363.1,Pending
14047,2024-11-27,2021,Victor Murray,196,Travel Mug,8,67.86,Cancelled
14048,2024-01-03,3791,Brandy Drake,357,Fitness Band,9,421.77,Pending
14049,2023-12-24,4128,Casey Bryant,327,Pen Set,7,368.51,Pending
14050,2024-12-27,2312,Luke Lopez,315,USB Cable,4,445.42,Shipped
14051,2023-09-16,1070,Robin Lloyd,538,Notebook,5,354.49,Pending
14052,2024-02-14,3326,Jennifer Vega,538,Travel Mug,9,469.12,Shipped
14053,2025-06-22,3316,Brent Smith,320,USB Cable,6,395.14,Shipped
14054,2024-08-03,4620,George Bishop,132,Charger,8,342.66,Shipped
14055,2025-03-20,1300,Matthew Martin,375,Pen Set,2,461.06,Shipped
14056,2025-03-20,4674,Samantha Campbell,541,Headphones,4,302.97,Cancelled
14057,2024-02-20,2426,David Cantu,307,Mouse,2,246.56,Cancelled
14058,2024-10-13,4784,Melanie Moses,255,USB Cable,5,213.65,Shipped
14059,2023-12-17,3552,Michael Mccall,392,Backpack,5,354.22,Cancelled
14060,2024-05-21,1704,Timothy Robinson,342,Backpack,9,224.31,Shipped
14061,2025-06-19,2059,Meagan Cherry,448,Travel Mug,5,283.83,Shipped
14062,2024-11-06,1048,Marissa Serrano,377,Water Bottle,1,414.74,Cancelled
14063,2025-05-14,4374,Michelle Moore,348,Bluetooth Speaker,3,439.39,Shipped
14064,2023-08-30,1701,Michael Fitzpatrick,532,Coffee Maker,5,492.88,Shipped
14065,2023-12-20,3426,Beverly Garrett,299,Pen Set,7,206.88,Shipped
14066,2024-02-02,1482,Gregory Jackson,455,Water Bottle,9,284.2,Shipped
14067,2025-02-10,4688,William Mckay,389,Water Bottle,10,212.54,Cancelled
14068,2025-05-08,1975,John Harrington,229,Notebook,5,329.16,Pending
14069,2024-12-31,3385,Zachary Collins,398,Pen Set,4,205.24,Cancelled
14070,2024-12-15,1476,Courtney Woods,390,Mouse,9,351.64,Shipped
14071,2024-09-12,3678,Christopher Walker,472,Pen Set,7,196.32,Shipped
14072,2025-03-05,1753,Patrick Mooney,442,Keyboard,8,406.16,Cancelled
14073,2023-10-22,3500,Sherry Bender,225,Pen Set,3,350.14,Shipped
14074,2023-11-07,4975,Laura Hill,584,Headphones,8,359.98,Cancelled
14075,2023-10-27,2453,Jamie Watts,262,Smart Watch,2,336.59,Cancelled
14076,2023-10-01,2865,Scott Williams,171,Monitor,4,315.65,Pending
14077,2023-10-01,1290,Kimberly Williams,340,Notebook,8,150.14,Shipped
14078,2024-03-24,3082,Caroline Taylor,516,Travel Mug,5,57.33,Pending
14079,2024-10-26,3390,Sarah Lopez,594,Headphones,2,474.33,Cancelled
14080,2023-10-12,3160,Brian Hicks,197,Mouse,1,109.93,Shipped
14081,2023-10-04,1884,Mackenzie Delgado,109,Notebook,4,47.79,Pending
14082,2023-12-14,3722,Derek Bradley,500,Notebook,5,16.3,Cancelled
14083,2025-03-21,4239,Jeffrey Johnson,326,Mouse,3,489.86,Pending
14084,2025-06-01,1409,Lisa Gonzalez,540,Backpack,7,130.25,Cancelled
14085,2024-01-13,3668,David Kelley,303,Water Bottle,6,245.43,Pending
14086,2024-06-28,3800,Joanne Thompson,301,Laptop Stand,2,367.99,Pending
14087,2024-06-15,4754,James Baker,326,Travel Mug,9,415.38,Pending
14088,2023-11-01,2146,Andrew Parker,229,Bluetooth Speaker,3,221.31,Cancelled
14089,2024-12-31,3065,Shannon Maynard,131,Smart Watch,8,209.33,Pending
14090,2025-04-29,3560,Jeffery Schneider,415,Headphones,8,151.93,Shipped
14091,2024-01-03,2346,John Martinez,203,Coffee Maker,5,65.0,Pending
14092,2025-01-03,3135,Scott Meyer,308,Desk Lamp,1,418.71,Cancelled
14093,2024-04-01,3224,Michael Daugherty MD,307,Coffee Maker,1,298.42,Pending
14094,2024-11-11,3149,Noah Jackson,386,Water Bottle,9,254.13,Cancelled
14095,2023-09-02,3585,Michelle Parker,202,Desk Lamp,2,36.92,Pending
14096,2025-07-02,1885,Kristina Walker,253,Water Bottle,9,338.0,Cancelled
14097,2024-03-07,1159,Joshua Hansen,358,USB Cable,10,62.96,Shipped
14098,2025-05-17,3165,Brandon Jackson,460,Notebook,3,466.85,Pending
14099,2024-03-08,1565,Sandra Garcia,199,Notebook,3,196.4,Pending
14100,2025-01-13,2482,Brittany Payne,189,Water Bottle,7,204.43,Shipped
14101,2023-07-21,4388,Meghan Cooke,110,Bluetooth Speaker,6,436.02,Cancelled
14102,2025-01-11,2130,Rebecca Santiago,286,Bluetooth Speaker,6,372.71,Cancelled
14103,2024-09-28,1117,Mrs. Karen Garcia DDS,376,Mouse,9,328.9,Shipped
14104,2024-08-03,2709,Robert Moore,481,Keyboard,5,378.72,Pending
14105,2023-11-05,2616,Travis Cooper,471,USB Cable,2,58.79,Cancelled
14106,2025-06-06,1274,Mike Curry,444,Monitor,4,466.82,Pending
14107,2024-07-25,1112,Scott Mathis,206,Bluetooth Speaker,4,261.32,Cancelled
14108,2024-11-10,4372,David Erickson,162,USB Cable,3,296.72,Shipped
14109,2024-02-11,3191,Karen Hines,259,Headphones,5,427.76,Cancelled
14110,2024-09-14,4996,David Brown,575,Keyboard,5,15.79,Cancelled
14111,2024-08-08,4558,Jennifer Huang,543,Charger,1,278.92,Pending
14112,2024-11-01,2558,Alex Goodman,440,Yoga Mat,9,174.77,Cancelled
14113,2023-09-12,2250,Amy Johnson,385,Pen Set,8,395.43,Shipped
14114,2024-09-12,3878,Paul Ashley,185,Mouse,10,450.18,Cancelled
14115,2023-12-20,4173,Ronald Davis,243,Tablet Case,6,497.11,Shipped
14116,2023-10-11,4346,Todd Jones,347,Desk Organizer,6,416.34,Shipped
14117,2024-05-28,1032,Victor Cabrera,417,Keyboard,4,15.8,Cancelled
14118,2023-09-21,3070,Eric Escobar,443,Desk Lamp,5,215.87,Cancelled
14119,2025-07-09,1639,Zachary Kelley Jr.,367,Desk Lamp,5,58.24,Cancelled
14120,2023-07-16,2750,Ashlee Espinoza,429,Smart Watch,10,323.45,Cancelled
14121,2023-07-11,3660,Renee Herrera,101,Headphones,9,353.32,Shipped
14122,2024-05-07,4381,Jorge Lopez,138,Coffee Maker,8,300.24,Shipped
14123,2024-09-07,1738,John Cohen,498,Keyboard,2,394.47,Pending
14124,2023-08-14,2890,Chloe Cruz,260,Monitor,2,326.21,Cancelled
14125,2025-06-16,4636,Kimberly Adams,475,Mouse,7,493.87,Shipped
14126,2025-04-28,3860,Mary Green,224,Headphones,10,381.24,Cancelled
14127,2024-07-20,1026,Johnny Williams,535,Fitness Band,8,233.71,Pending
14128,2023-11-19,2868,Amy Hall,266,Tablet Case,10,229.33,Shipped
14129,2024-12-22,2362,Alec Rogers,538,Travel Mug,8,95.5,Pending
14130,2024-08-06,2838,Jennifer Stewart,449,Tablet Case,8,303.26,Cancelled
14131,2024-05-20,4688,Lisa Lawson,244,Notebook,4,258.11,Cancelled
14132,2024-09-15,1326,Jennifer Hoffman,314,Laptop Stand,6,386.86,Shipped
14133,2024-02-22,2692,Daniel Holt,359,Desk Lamp,5,280.29,Cancelled
14134,2024-11-20,4243,Adrian Hernandez,152,Tablet Case,1,251.74,Cancelled
14135,2023-10-28,2232,Jane Mills,222,Notebook,1,480.33,Pending
14136,2024-10-05,4705,Jessica Terrell,343,Tablet Case,7,339.87,Shipped
14137,2024-03-03,1113,Derek Brown,521,Fitness Band,2,241.82,Shipped
14138,2024-06-06,3441,Wesley Jones,204,Notebook,6,476.2,Pending
14139,2024-08-26,4427,Jeffery Cole,487,Travel Mug,3,354.39,Pending
14140,2023-11-11,3236,Whitney Cabrera,342,Yoga Mat,7,107.95,Pending
14141,2024-11-12,2780,Linda Peterson,356,Headphones,3,63.78,Cancelled
14142,2025-05-30,2675,Stefanie Gardner,345,Yoga Mat,9,345.08,Pending
14143,2024-10-31,2845,Tyrone Thomas,111,Backpack,5,212.74,Cancelled
14144,2025-05-21,4309,Jessica Macias,294,Smart Watch,1,191.82,Cancelled
14145,2025-05-27,2399,Jermaine Anderson,573,Bluetooth Speaker,4,441.89,Pending
14146,2024-01-10,1801,Melissa Meyers,350,Desk Organizer,3,312.84,Shipped
14147,2024-12-02,1750,Craig Armstrong,499,Charger,8,440.44,Pending
14148,2024-02-20,2381,John Sims,404,Monitor,6,483.71,Pending
14149,2025-04-30,1925,Jennifer Gardner,423,Charger,10,153.51,Shipped
14150,2023-08-24,4509,Nicole Johnson,192,Coffee Maker,3,485.58,Cancelled
14151,2023-11-03,3956,David Jensen,451,Pen Set,3,391.99,Cancelled
14152,2024-05-13,1981,William Thomas,402,Coffee Maker,8,333.5,Cancelled
14153,2024-02-14,2108,Kenneth Kennedy,544,Backpack,1,396.49,Pending
14154,2025-01-22,4829,Ariel Blackwell,315,Smart Watch,3,59.31,Pending
14155,2023-08-26,1348,Tammy Phillips,438,Coffee Maker,9,292.81,Pending
14156,2024-06-10,4307,Terri Smith,288,Smart Watch,2,213.13,Shipped
14157,2025-03-23,3740,Jerome Wallace,240,Pen Set,7,410.34,Shipped
14158,2023-12-16,4088,Erin Gardner,495,Notebook,1,58.36,Pending
14159,2024-12-23,3259,Chelsea Carlson,233,Headphones,4,440.54,Pending
14160,2025-03-18,3864,Stephen Gonzales,530,Notebook,1,399.21,Pending
14161,2025-01-20,1904,Michelle Williams,170,Charger,9,317.72,Shipped
14162,2023-09-16,1823,Mark Jones,162,Bluetooth Speaker,5,89.22,Cancelled
14163,2025-05-01,4822,Kimberly Castro,436,Yoga Mat,8,27.6,Shipped
14164,2024-09-23,3130,Matthew Maxwell,262,Bluetooth Speaker,7,109.01,Shipped
14165,2024-08-31,4225,Gregory Young,410,USB Cable,3,425.29,Cancelled
14166,2025-06-17,3210,Crystal Mcdonald,319,Laptop Stand,9,391.35,Pending
14167,2023-07-23,2201,Betty Diaz,100,Desk Lamp,6,184.47,Cancelled
14168,2024-06-12,4088,Veronica Davis,308,Backpack,6,100.22,Cancelled
14169,2024-11-26,2108,Danny Lopez,502,Backpack,3,125.58,Cancelled
14170,2023-08-27,4194,Tonya Lara,544,Charger,7,321.75,Cancelled
14171,2025-02-21,3697,Carrie Berger,171,Travel Mug,5,373.25,Pending
14172,2024-12-07,2577,Matthew Blackwell,592,Coffee Maker,5,195.32,Shipped
14173,2023-08-12,3053,Jessica Brewer,321,Fitness Band,8,293.8,Pending
14174,2024-04-03,4056,Sharon Harris,117,Monitor,6,406.96,Shipped
14175,2024-03-17,3950,Erica Lee,147,Coffee Maker,1,462.12,Pending
14176,2025-05-12,4570,Anthony Gardner,222,Mouse,4,313.24,Pending
14177,2025-02-19,1572,Marcia Kaufman,468,Laptop Stand,5,433.46,Cancelled
14178,2025-04-27,2739,Kim Mcdowell,216,Pen Set,3,313.24,Shipped
14179,2024-12-03,2796,Diane Daniels,210,Desk Lamp,6,278.73,Shipped
14180,2024-02-21,4689,Larry Cortez,249,Tablet Case,2,334.34,Pending
14181,2024-02-18,4013,Donna Lucero,110,Monitor,2,261.49,Shipped
14182,2024-07-25,1431,Wendy Berry,424,Smart Watch,7,114.46,Pending
14183,2024-05-13,4991,Amanda Wilcox,405,Travel Mug,2,428.36,Cancelled
14184,2024-10-27,4249,Andrea Solis,593,Backpack,4,42.19,Shipped
14185,2024-10-13,3209,Erica Harris,579,Water Bottle,4,380.13,Pending
14186,2025-02-12,1552,Jocelyn Williams,191,Water Bottle,8,495.71,Cancelled
14187,2024-07-03,4271,Jordan Wallace,261,Bluetooth Speaker,6,70.75,Pending
14188,2025-03-28,3997,Hannah Allen,384,Keyboard,7,285.93,Cancelled
14189,2025-04-23,2941,Jasmine Padilla,526,Mouse,6,218.08,Shipped
14190,2024-02-28,1304,Lindsay Franklin,550,Bluetooth Speaker,5,54.78,Cancelled
14191,2025-03-10,3123,Ana Parker,476,Desk Lamp,7,291.0,Shipped
14192,2024-08-22,3124,Marco Rivas,494,Notebook,3,340.89,Cancelled
14193,2024-07-18,1460,Jesus Vance,389,Bluetooth Speaker,5,458.1,Cancelled
14194,2023-12-10,2757,Don Jones,442,Coffee Maker,4,429.61,Pending
14195,2024-10-24,3645,Jason Freeman,294,Desk Lamp,10,342.0,Cancelled
14196,2025-07-05,3582,Spencer Ruiz,369,Travel Mug,10,446.17,Cancelled
14197,2024-01-21,2034,Aaron Thomas,205,Water Bottle,5,429.55,Shipped
14198,2023-10-09,1590,Jacob Walker,321,Monitor,5,355.93,Cancelled
14199,2024-07-10,1054,Jared Clark,202,USB Cable,8,14.34,Pending
14200,2023-09-16,1356,Deanna Edwards,595,Notebook,8,60.78,Cancelled
14201,2023-09-05,1907,Amanda Hendrix,111,Water Bottle,1,33.56,Shipped
14202,2023-09-23,3707,Russell Bradshaw,166,Backpack,7,412.16,Shipped
14203,2024-07-31,3915,Robert Perry,346,Desk Lamp,6,97.57,Pending
14204,2023-09-20,2212,Monica Hancock,473,Charger,8,161.0,Pending
14205,2025-04-20,3015,Erin Brown,379,Desk Organizer,1,94.93,Pending
14206,2023-09-07,3848,Amanda Griffin,360,Smart Watch,7,101.6,Pending
14207,2025-05-21,3796,Jeremy Williams,185,Yoga Mat,5,316.46,Shipped
14208,2024-01-21,2688,Charles Simmons,150,Backpack,7,92.93,Pending
14209,2025-01-25,4549,James Jordan,497,Mouse,6,395.63,Pending
14210,2025-01-16,2565,Peter Huynh,138,Tablet Case,5,431.09,Pending
14211,2023-08-14,2053,Brandon Luna,338,Keyboard,5,140.32,Pending
14212,2024-01-26,2692,Mrs. Jordan Sullivan,290,Charger,10,341.06,Pending
14213,2023-10-04,3411,Amber Chavez,285,Desk Organizer,9,402.91,Pending
14214,2024-01-26,2691,Samantha George,385,Water Bottle,5,303.25,Pending
14215,2024-07-05,1896,Kathleen Brooks,408,Desk Lamp,2,153.22,Pending
14216,2023-12-21,4290,Nathaniel Graham,171,USB Cable,5,132.04,Cancelled
14217,2024-11-23,3917,Laurie Cole,204,Laptop Stand,4,451.16,Shipped
14218,2024-11-18,3708,Alyssa Clark,452,Travel Mug,4,318.12,Cancelled
14219,2024-01-02,2902,Charles Baker,543,Desk Organizer,10,364.14,Pending
14220,2024-10-21,2237,Heather Hawkins,191,Backpack,5,300.59,Shipped
14221,2023-07-22,4310,Matthew Smith MD,284,Coffee Maker,7,401.18,Shipped
14222,2024-04-18,3975,Robert Garcia,123,Coffee Maker,8,166.36,Cancelled
14223,2023-10-05,3262,Susan Walker,463,Coffee Maker,5,365.86,Cancelled
14224,2024-09-16,1755,Nicole Cain,572,Coffee Maker,6,198.19,Pending
14225,2025-01-26,2011,Kara Mitchell,256,Headphones,10,277.99,Cancelled
14226,2024-06-07,1673,Chris Berry,240,Headphones,2,389.86,Pending
14227,2024-06-02,4918,Benjamin Vargas,567,Desk Lamp,3,171.94,Cancelled
14228,2024-02-25,3231,Dana Larson,241,Smart Watch,10,99.26,Pending
14229,2024-05-07,3495,Katherine Robinson,314,Water Bottle,9,194.29,Shipped
14230,2025-04-14,4164,Timothy Miles,370,Desk Organizer,9,229.65,Cancelled
14231,2024-01-20,4869,George Burgess,490,Yoga Mat,6,84.25,Pending
14232,2024-04-28,4443,Jennifer Adams,151,Pen Set,2,135.53,Pending
14233,2024-09-06,2255,Laura Mathews,355,Headphones,5,40.76,Shipped
14234,2024-12-16,2645,Kristina Haynes,345,Backpack,7,106.68,Cancelled
14235,2023-09-13,2912,Angela Brown,223,Travel Mug,7,312.89,Cancelled
14236,2023-12-07,4089,Jonathan Decker,273,Smart Watch,10,368.67,Cancelled
14237,2023-12-04,2460,Jordan Lopez,272,Notebook,1,85.64,Cancelled
14238,2025-02-25,3396,Kim Houston,195,Smart Watch,7,489.58,Shipped
14239,2025-01-06,2172,Robert Adams,218,Pen Set,1,20.9,Shipped
14240,2023-09-01,4172,Christina Rodriguez,519,Keyboard,10,156.09,Pending
14241,2025-02-25,4068,Zachary Blackburn,339,Backpack,10,33.08,Shipped
14242,2024-11-23,1869,Joel Marshall,202,Headphones,1,485.2,Cancelled
14243,2025-03-07,1914,Andrew Stanley,305,Yoga Mat,4,364.2,Pending
14244,2024-01-23,2013,Debbie Pittman,339,Fitness Band,9,119.73,Shipped
14245,2023-08-03,3659,Laura Montes,109,Pen Set,4,446.08,Pending
14246,2024-05-27,4905,Kevin Cruz,404,Water Bottle,7,77.56,Shipped
14247,2023-09-17,3872,Jaime Smith,506,Yoga Mat,4,191.13,Pending
14248,2024-03-05,4206,Brian Clark,518,Tablet Case,4,390.74,Cancelled
14249,2024-11-10,2440,Scott Contreras,137,Pen Set,8,75.06,Shipped
14250,2024-09-02,1904,Robert Franco,469,Desk Organizer,3,294.89,Cancelled
14251,2025-01-05,4231,Sarah Kim,374,Bluetooth Speaker,3,281.09,Cancelled
14252,2024-03-07,3141,Michael Lynch,593,Laptop Stand,10,478.54,Shipped
14253,2023-08-20,4906,Kathryn Ward,557,Travel Mug,1,302.71,Cancelled
14254,2024-08-03,4737,William Ortiz,124,Charger,10,139.51,Pending
14255,2023-11-15,1068,James Walker,435,Desk Organizer,1,429.54,Pending
14256,2024-09-10,2412,Paula Brown,289,Bluetooth Speaker,6,288.81,Pending
14257,2023-12-09,4900,Jeremy Bridges,129,Notebook,9,33.43,Cancelled
14258,2025-06-30,1778,Justin Nichols,433,Pen Set,1,169.15,Pending
14259,2024-08-14,1412,Kathleen Tanner,336,Water Bottle,2,221.05,Shipped
14260,2024-04-06,2307,Tara Gray,342,Desk Lamp,4,60.57,Shipped
14261,2024-06-27,1020,Scott Park,419,Coffee Maker,3,322.88,Shipped
14262,2023-08-02,4281,Thomas Edwards,292,Mouse,9,157.63,Pending
14263,2025-07-05,1041,Lisa Salazar,163,Pen Set,6,46.82,Shipped
14264,2024-07-16,3205,Brandy Holmes,109,Mouse,9,332.21,Shipped
14265,2025-05-16,2986,Emily Jones,383,Laptop Stand,9,190.84,Shipped
14266,2025-01-29,4852,Barbara Harris,294,Fitness Band,8,239.15,Shipped
14267,2023-08-28,2026,Mrs. Charlene Diaz,590,Desk Lamp,9,385.37,Shipped
14268,2024-03-03,3220,Lisa Schultz,554,Pen Set,7,66.72,Shipped
14269,2024-05-18,4680,Christopher Grant,119,Headphones,9,306.73,Pending
14270,2025-06-06,3195,Victoria Perez,538,Water Bottle,5,119.79,Shipped
14271,2024-07-17,4005,Shawn Chambers,574,Headphones,5,191.58,Shipped
14272,2024-02-13,3591,Bradley Novak,370,Backpack,1,340.62,Cancelled
14273,2024-01-10,3696,Robert Underwood,521,Headphones,4,419.95,Pending
14274,2024-03-20,3630,James Palmer,342,Coffee Maker,6,26.59,Cancelled
14275,2024-11-24,4306,Vincent Mathis,208,Keyboard,10,164.6,Pending
14276,2025-05-14,3799,Charles Contreras,349,Yoga Mat,3,118.99,Shipped
14277,2025-04-03,1814,Jacqueline Perez,555,Mouse,6,352.82,Cancelled
14278,2023-11-29,2636,Rachel Lamb,177,Desk Organizer,2,139.6,Shipped
14279,2025-04-01,1204,Linda Sheppard,324,Mouse,7,32.27,Pending
14280,2024-04-20,4678,Nicholas Gallegos,434,USB Cable,5,67.67,Cancelled
14281,2025-05-25,2273,Lori Roberts,355,USB Cable,7,55.29,Cancelled
14282,2024-01-22,1007,James Marsh,151,Charger,4,225.17,Pending
14283,2024-01-30,2659,Brenda Pacheco,482,Bluetooth Speaker,5,454.2,Shipped
14284,2024-06-20,1363,Jeffrey Hickman,343,Smart Watch,8,432.99,Cancelled
14285,2023-08-13,3415,Scott Mann,326,Backpack,8,25.4,Pending
14286,2024-08-25,2972,Rebecca Parks,170,Yoga Mat,6,115.14,Cancelled
14287,2024-07-20,3805,Johnny Patrick,389,Backpack,3,199.55,Shipped
14288,2023-11-25,3671,Christine Gilbert,255,USB Cable,9,227.84,Pending
14289,2023-10-27,4264,Mrs. Tina Adams MD,460,Bluetooth Speaker,1,239.74,Pending
14290,2025-02-26,3870,Kristen Duran,532,Backpack,2,297.93,Pending
14291,2025-07-08,2316,Richard Shaffer,101,Bluetooth Speaker,7,50.15,Pending
14292,2024-11-20,4766,Amber Mathis,317,Headphones,1,44.02,Pending
14293,2024-07-19,3642,Isabel Chandler,423,Mouse,6,350.09,Cancelled
14294,2025-03-12,3923,Shannon Coleman,392,Monitor,10,245.03,Shipped
14295,2025-02-12,4086,Elaine Knight,244,Monitor,7,116.44,Pending
14296,2024-07-20,2958,Bryan Jackson,538,Charger,3,455.18,Pending
14297,2023-11-10,1707,Carl Johnson,397,Tablet Case,10,346.34,Pending
14298,2024-11-25,3945,Edward Mcclure,340,Pen Set,5,143.81,Cancelled
14299,2023-09-24,2865,Melissa Dorsey,525,Keyboard,5,409.47,Cancelled
14300,2025-04-13,1730,Thomas Jenkins,174,Charger,9,86.77,Cancelled
14301,2024-12-20,4073,Timothy York,487,Water Bottle,2,239.82,Shipped
14302,2025-06-17,2784,Stacy Larsen,279,Bluetooth Speaker,8,412.95,Pending
14303,2024-07-30,2235,William Mendoza,212,Travel Mug,5,423.98,Cancelled
14304,2023-07-16,2447,Eric Wade,578,Water Bottle,5,53.21,Cancelled
14305,2024-12-12,3560,Frank Calderon,472,Charger,1,214.66,Cancelled
14306,2024-06-22,2024,Michael Wilson,274,Bluetooth Speaker,3,360.63,Shipped
14307,2024-09-25,3803,Richard Jones,238,Bluetooth Speaker,4,232.7,Shipped
14308,2024-12-31,3810,Jim Alvarez,296,Charger,6,72.42,Pending
14309,2025-03-12,4603,Kathy Jackson,230,Mouse,3,252.77,Pending
14310,2023-07-24,3210,Rhonda Oconnor,287,Fitness Band,9,161.51,Shipped
14311,2024-08-09,1554,Susan Simmons DDS,536,Notebook,7,149.58,Pending
14312,2024-04-14,2308,Ann Cohen,346,Laptop Stand,3,222.09,Cancelled
14313,2025-07-10,3785,Allison Shea,360,Travel Mug,2,323.84,Pending
14314,2024-09-18,2630,Susan Griffin,513,Laptop Stand,1,177.37,Cancelled
14315,2024-12-10,1001,Christopher Leonard,509,Tablet Case,4,323.9,Pending
14316,2024-08-07,4915,Kristen Robles,521,Notebook,6,43.37,Pending
14317,2024-12-10,4361,Chelsea Koch,214,Backpack,1,79.41,Cancelled
14318,2023-08-17,2812,Lisa Jenkins,410,Fitness Band,9,462.44,Shipped
14319,2024-06-10,3619,Elizabeth Gaines,222,Coffee Maker,5,32.59,Cancelled
14320,2024-03-02,3489,Kathryn Buck,192,Fitness Band,5,489.78,Cancelled
14321,2024-12-30,1949,Gabriel Burke,181,Laptop Stand,8,222.12,Pending
14322,2023-10-25,3267,Harry Wilson,146,Headphones,9,371.65,Shipped
14323,2025-05-10,3954,Daniel Moore,581,Coffee Maker,4,190.2,Shipped
14324,2023-07-29,2667,Mercedes Bell,505,Tablet Case,4,423.93,Cancelled
14325,2025-04-15,2450,Troy Carey Jr.,362,Desk Lamp,10,263.23,Pending
14326,2025-05-16,2220,David Zavala,474,Charger,6,249.76,Cancelled
14327,2024-05-04,1897,Craig Miller,136,Fitness Band,4,383.95,Pending
14328,2024-11-15,4876,Timothy Leach,532,Tablet Case,6,123.03,Shipped
14329,2024-12-15,1306,Amanda Edwards,312,Travel Mug,8,317.77,Pending
14330,2024-02-26,2636,Yvonne Hale,309,Tablet Case,6,449.95,Shipped
14331,2025-02-02,4608,Cassandra Pennington,327,Bluetooth Speaker,3,221.02,Shipped
14332,2025-02-05,1312,Beverly Hopkins,295,Charger,10,401.19,Shipped
14333,2024-03-23,2320,Maria Griffin,599,Yoga Mat,10,369.96,Cancelled
14334,2025-02-23,2507,Amanda Reilly,372,Smart Watch,5,142.68,Pending
14335,2024-01-23,4857,Robert Hernandez,208,Yoga Mat,4,163.95,Pending
14336,2024-12-19,1217,Kellie Herrera,208,Mouse,8,90.19,Shipped
14337,2024-01-28,1600,Kristen Harris,247,Tablet Case,6,235.13,Cancelled
14338,2025-06-28,3891,Nathan Alvarez,271,Laptop Stand,3,73.25,Cancelled
14339,2024-01-14,1973,Sarah Walker,432,Fitness Band,3,411.13,Shipped
14340,2025-04-03,2556,Cindy Brock,417,Travel Mug,2,349.52,Shipped
14341,2025-04-04,1687,Frances Reid,319,Bluetooth Speaker,5,224.13,Pending
14342,2025-02-27,1517,Christopher Andrews,535,Charger,9,485.99,Shipped
14343,2024-03-17,3245,Joshua Andrews,295,Charger,9,22.04,Shipped
14344,2024-06-06,2068,Amanda Oneal DVM,225,Monitor,2,16.37,Shipped
14345,2025-04-26,1776,Natasha Campbell,574,Headphones,7,241.34,Cancelled
14346,2024-10-11,3665,Walter Brooks,126,Bluetooth Speaker,8,93.29,Cancelled
14347,2025-06-03,2234,Mark Everett,171,Monitor,3,468.56,Cancelled
14348,2024-04-03,4411,Jacob Rush,575,USB Cable,9,164.68,Pending
14349,2024-09-19,2023,Kimberly Jefferson,588,Backpack,8,92.35,Shipped
14350,2024-06-09,4044,Rachel Willis,264,Bluetooth Speaker,3,96.08,Pending
14351,2023-10-02,1864,Julian Martinez,396,Keyboard,7,364.0,Cancelled
14352,2024-03-05,1806,Rebecca Hanson,455,Water Bottle,4,331.39,Cancelled
14353,2024-01-14,4978,Julie Espinoza,351,Bluetooth Speaker,10,297.85,Pending
14354,2023-09-05,1981,Christian Hays Jr.,505,USB Cable,1,98.62,Cancelled
14355,2025-02-02,3486,Philip Smith,226,Coffee Maker,9,307.12,Cancelled
14356,2023-09-18,2715,Richard Gray,324,Yoga Mat,1,258.38,Shipped
14357,2024-11-03,2392,Karen Miller,376,Bluetooth Speaker,4,180.13,Shipped
14358,2024-08-29,2388,Kevin Hines,586,Smart Watch,4,228.96,Cancelled
14359,2023-10-10,1648,Scott Sanders,334,Travel Mug,1,148.27,Cancelled
14360,2024-07-06,1814,Samantha Kelly,298,Bluetooth Speaker,5,132.17,Pending
14361,2025-06-03,1561,Paul Page,465,USB Cable,7,173.48,Pending
14362,2025-02-10,2800,Jessica Rollins,293,Desk Lamp,5,128.48,Pending
14363,2025-04-08,1082,Curtis Lynch,135,Laptop Stand,4,482.59,Pending
14364,2023-09-20,3525,Carol Bean,272,Smart Watch,2,91.08,Pending
14365,2024-02-10,3478,Peter Butler,597,Tablet Case,5,155.34,Cancelled
